committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937442,17,SB17.I1750,1678908,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-09-13 00:00:00,10.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720531596,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937442,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937067,17,SB17.I465,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-02-11 00:00:00,10.01,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532600,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937067,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937066,17,SB17.I462,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-02-10 00:00:00,10.02,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532597,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937066,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938085,17,SB17.I7500,1678920,ORG,ORGANIZATION,,,US POSTAL SERVICE,NY,,,,,2 DAY PRIORITY LETTER,,,2022-05-04 00:00:00,10.15,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348057,SHIRLEY,11967,OTHER,,2022,SB,4012520231720529790,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938085,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937837,17,SB17.I4201,1678916,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-02-26 00:00:00,10.16,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348056,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532903,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937837,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937070,17,SB17.I473,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-02-13 00:00:00,10.21,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532607,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937070,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937072,17,SB17.I495,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-02-24 00:00:00,10.22,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532615,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937072,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937076,17,SB17.I522,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-03-07 00:00:00,10.31,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532626,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937076,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,12G,202301249574938817,17,SB17.I9341,1678938,ORG,ORGANIZATION,,,STAPLES,NY,,,,,OFFICE SUPPLIES,,,2022-10-15 00:00:00,10.31,,,,,,,,,,,,,G2022,GENERAL,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348064,GLEN COVE,11542,ADMINISTRATIVE,,2022,SB,4012520231720532993,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938817,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938079,17,SB17.I7437,1678920,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-04-16 00:00:00,10.40,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529771,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938079,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,YE,202301319577869828,17,SB17.I9639,1686635,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-12-16 00:00:00,10.40,,,,,,,,,,,,,P2024,PRIMARY,PRIMARY,2024,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-03 03:36:05,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4020120231721650141,SAN FRANCISCO,94105,OTHER,,2022,SB,4020220231722247998,https://docquery.fec.gov/cgi-bin/fecimg/?202301319577869828,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938053,17,SB17.I7512,1678920,ORG,ORGANIZATION,,,EXTENDED STAY AMERICA NYC,NY,,,,,HOTEL SERVICE FEE,,,2022-05-11 00:00:00,10.89,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,WHITESTONE,11357,OTHER,,2022,SB,4012520231720529694,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938053,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,12G,202301249574938810,17,SB17.I9344,1678938,ORG,ORGANIZATION,,,EXXONMOBILE,NY,,,,,GAS,,,2022-10-17 00:00:00,10.92,,,,,,,,,,,,,G2022,GENERAL,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348064,ROSLYN,11576,OTHER,,2022,SB,4012520231720532973,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938810,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937076,17,SB17.I523,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-03-07 00:00:00,10.99,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532627,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937076,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937835,17,SB17.I4196,1678916,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-02-26 00:00:00,11.10,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348056,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532899,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937835,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q3,202301249574937406,17,SB17.I1781,1678908,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,,,,,WIFI FEE,,,2021-09-21 00:00:00,11.20,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348053,ATLANTA,30354,OTHER,,2022,SB,4012520231720531488,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937406,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938083,17,SB17.I7603,1678920,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-06-16 00:00:00,11.45,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529782,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938083,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937069,17,SB17.I472,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-02-12 00:00:00,11.70,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532606,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937069,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q2,202301249574937276,17,SB17.I659,1678905,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-04-08 00:00:00,11.84,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348052,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532786,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937276,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938083,17,SB17.I7606,1678920,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-06-16 00:00:00,11.99,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348057,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529783,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938083,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937611,17,SB17.I2860,1678913,ORG,ORGANIZATION,,,MIAMI BEACH PARKING,FL,,,,,PARKING FEE,,,2021-10-13 00:00:00,12.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,MIAMI BEACH,33140,OTHER,,2022,SB,4012520231720529464,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937611,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q2,202301249574937275,17,SB17.I656,1678905,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-04-09 00:00:00,12.09,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348052,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532784,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937275,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q3,202301249574938621,17,SB17.I7814,1678934,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-08-04 00:00:00,12.14,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348062,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529921,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938621,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937839,17,SB17.I4221,1678916,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-03-01 00:00:00,12.27,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348056,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532909,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937839,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937072,17,SB17.I481,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-02-15 00:00:00,12.39,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532613,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937072,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,12P,202301249574938220,17,SB17.I7696,1678927,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK SERVICE CHARGES,,,2022-07-01 00:00:00,12.43,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348059,HAGERSTOWN,21740,OTHER,,2022,SB,4012520231720531382,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938220,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937827,17,SB17.I4210,1678916,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK SERVICE CHARGES,,,2022-02-04 00:00:00,12.60,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348056,HAGERSTOWN,21740,OTHER,,2022,SB,4012520231720532874,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937827,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q1,202301249574937827,17,SB17.I4160,1678916,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK SERVICE CHARGES,,,2022-01-04 00:00:00,12.63,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348056,HAGERSTOWN,21740,OTHER,,2022,SB,4012520231720532873,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937827,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937065,17,SB17.I458,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-02-09 00:00:00,12.64,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532593,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937065,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q3,202301249574938622,17,SB17.I7866,1678934,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-08-31 00:00:00,12.91,,,,,,,,,,,,,G2022,GENERAL,GENERAL,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348062,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720529922,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938622,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937620,17,SB17.I2891,1678913,ORG,ORGANIZATION,,,PRICELINE,CT,,,,,TRAVEL INSURANCE,,,2021-10-29 00:00:00,13.00,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348055,NORWALK,06854,OTHER,,2022,SB,4012520231720529490,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937620,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937071,17,SB17.I479,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-02-15 00:00:00,13.21,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532611,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937071,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,YE,202301319577869830,17,SB17.I9647,1686635,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2022-12-17 00:00:00,13.38,,,,,,,,,,,,,P2024,PRIMARY,PRIMARY,2024,A,ADD,ITEMIZED DISBURSEMENTS,2023-02-03 03:36:05,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4020120231721650141,SAN FRANCISCO,94105,OTHER,,2022,SB,4020220231722248004,https://docquery.fec.gov/cgi-bin/fecimg/?202301319577869830,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937074,17,SB17.I513,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-03-01 00:00:00,13.50,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532621,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937074,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938028,17,SB17.I7667,1678920,IND,INDIVIDUAL,,,"LIPSKY, GABRIELLE",NY,,,,,REIMBURSEMENT,,,2022-06-01 00:00:00,13.57,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,LIPSKY,GABRIELLE,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348057,DIX HILLS,11746,OTHER,,2022,SB,4012520231720529617,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938028,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937073,17,SB17.I496,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-02-25 00:00:00,13.84,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532616,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937073,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,Q1,202301249574937063,17,SB17.I429,1678901,ORG,ORGANIZATION,,,UBER,CA,,,,,TAXI FARE,,,2021-01-05 00:00:00,13.89,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,002,Travel Expenses,,,,,,,H,,P,F3,4012420231720348051,SAN FRANCISCO,94105,OTHER,,2022,SB,4012520231720532586,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937063,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938062,17,SB17.I7474,1678920,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK SERVICE CHARGES,,,2022-04-04 00:00:00,14.03,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348057,HAGERSTOWN,21740,OTHER,,2022,SB,4012520231720529719,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938062,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q3,202301249574938619,17,SB17.I7851,1678934,ORG,ORGANIZATION,,,TARGET FLUSHING,NY,,,,,OFFICE SUPPLIES,,,2022-08-23 00:00:00,14.15,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348062,QUEENS,11354,ADMINISTRATIVE,,2022,SB,4012520231720529913,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938619,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2022,Q2,202301249574938062,17,SB17.I7490,1678920,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK SERVICE CHARGES,,,2022-05-02 00:00:00,14.35,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,,P,F3,4012420231720348057,HAGERSTOWN,21740,OTHER,,2022,SB,4012520231720529720,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574938062,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937573,17,SB17.I2834,1678913,ORG,ORGANIZATION,,,APPLE STORE,CA,,,,,SUBSCRIPTION,,,2021-10-17 00:00:00,14.38,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348055,CUPERTINO,95014,OTHER,,2022,SB,4012520231720529349,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937573,Operating Expenditures,,,,,,
C00721365,DEVOLDER-SANTOS FOR CONGRESS,2021,YE,202301249574937573,17,SB17.I2974,1678913,ORG,ORGANIZATION,,,APPLE STORE,CA,,,,,SUBSCRIPTION,,,2021-11-18 00:00:00,14.38,,,,,,,,,,,,,P2022,PRIMARY,PRIMARY,2022,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-01-26 03:36:29,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4012420231720348055,CUPERTINO,95014,OTHER,,2022,SB,4012520231720529350,https://docquery.fec.gov/cgi-bin/fecimg/?202301249574937573,Operating Expenditures,,,,,,
